200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
200.000000 199.899994 0.884793 0.884793
